#ANO;ESTADO;MUNICIPIO;ESFERA_GOVERNO;ETAPA_ENSINO;QT_ALUNOS_PNAE
"2016";"BA";"LICINIO DE ALMEIDA";"MUNICIPAL";"ENSINO FUNDAMENTAL";1354
"2016";"BA";"LICINIO DE ALMEIDA";"MUNICIPAL";"PRÉ-ESCOLA";328
"2016";"BA";"LIVRAMENTO DE NOSSA SENHORA";"ESTADUAL";"ENSINO FUNDAMENTAL";865
"2016";"BA";"LIVRAMENTO DE NOSSA SENHORA";"ESTADUAL";"ENSINO MÉDIO";414
"2016";"BA";"LIVRAMENTO DE NOSSA SENHORA";"MUNICIPAL";"CRECHE";240
"2016";"BA";"LIVRAMENTO DE NOSSA SENHORA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";56
"2016";"BA";"LIVRAMENTO DE NOSSA SENHORA";"MUNICIPAL";"ENSINO FUNDAMENTAL";4367
"2016";"BA";"LIVRAMENTO DE NOSSA SENHORA";"MUNICIPAL";"PRÉ-ESCOLA";793
"2016";"BA";"LIVRAMENTO DE NOSSA SENHORA";"MUNICIPAL";"QUILOMBOLA";131
"2016";"BA";"LUIS EDUARDO MAGALHAES";"ESTADUAL";"ENSINO MÉDIO";2700
"2016";"BA";"LUIS EDUARDO MAGALHAES";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";213
"2016";"BA";"LUIS EDUARDO MAGALHAES";"MUNICIPAL";"CRECHE";954
"2016";"BA";"LUIS EDUARDO MAGALHAES";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";1192
"2016";"BA";"LUIS EDUARDO MAGALHAES";"MUNICIPAL";"ENSINO FUNDAMENTAL";12353
"2016";"BA";"LUIS EDUARDO MAGALHAES";"MUNICIPAL";"PRÉ-ESCOLA";2290
"2016";"BA";"MACAJUBA";"ESTADUAL";"ENSINO MÉDIO";498
"2016";"BA";"MACAJUBA";"MUNICIPAL";"CRECHE";213
"2016";"BA";"MACAJUBA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";230
"2016";"BA";"MACAJUBA";"MUNICIPAL";"ENSINO FUNDAMENTAL";2228
"2016";"BA";"MACAJUBA";"MUNICIPAL";"PRÉ-ESCOLA";325
"2016";"BA";"MACARANI";"ESTADUAL";"ENSINO MÉDIO";659
"2016";"BA";"MACARANI";"MUNICIPAL";"CRECHE";381
"2016";"BA";"MACARANI";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";291
"2016";"BA";"MACARANI";"MUNICIPAL";"ENSINO FUNDAMENTAL";2581
"2016";"BA";"MACARANI";"MUNICIPAL";"PRÉ-ESCOLA";430
"2016";"BA";"MACAUBAS";"ESTADUAL";"ENSINO MÉDIO";2349
"2016";"BA";"MACAUBAS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";55
"2016";"BA";"MACAUBAS";"MUNICIPAL";"CRECHE";265
"2016";"BA";"MACAUBAS";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";339
"2016";"BA";"MACAUBAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";6068
"2016";"BA";"MACAUBAS";"MUNICIPAL";"ENSINO MÉDIO";99
"2016";"BA";"MACAUBAS";"MUNICIPAL";"PRÉ-ESCOLA";1052
"2016";"BA";"MACURURE";"ESTADUAL";"ENSINO MÉDIO";434
"2016";"BA";"MACURURE";"MUNICIPAL";"CRECHE";116
"2016";"BA";"MACURURE";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";55
"2016";"BA";"MACURURE";"MUNICIPAL";"ENSINO FUNDAMENTAL";1355
"2016";"BA";"MACURURE";"MUNICIPAL";"PRÉ-ESCOLA";246
"2016";"BA";"MADRE DE DEUS";"ESTADUAL";"ENSINO MÉDIO";697
"2016";"BA";"MADRE DE DEUS";"MUNICIPAL";"CRECHE";64
"2016";"BA";"MADRE DE DEUS";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";218
"2016";"BA";"MADRE DE DEUS";"MUNICIPAL";"ENSINO FUNDAMENTAL";2438
"2016";"BA";"MADRE DE DEUS";"MUNICIPAL";"PRÉ-ESCOLA";354
"2016";"BA";"MAETINGA";"ESTADUAL";"ENSINO MÉDIO";303
"2016";"BA";"MAETINGA";"MUNICIPAL";"CRECHE";94
"2016";"BA";"MAETINGA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";275
"2016";"BA";"MAETINGA";"MUNICIPAL";"ENSINO FUNDAMENTAL";1212
"2016";"BA";"MAETINGA";"MUNICIPAL";"PRÉ-ESCOLA";147
"2016";"BA";"MAIQUINIQUE";"ESTADUAL";"ENSINO MÉDIO";275
"2016";"BA";"MAIQUINIQUE";"MUNICIPAL";"CRECHE";184
"2016";"BA";"MAIQUINIQUE";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";405
"2016";"BA";"MAIQUINIQUE";"MUNICIPAL";"ENSINO FUNDAMENTAL";1586
"2016";"BA";"MAIQUINIQUE";"MUNICIPAL";"PRÉ-ESCOLA";241
"2016";"BA";"MAIRI";"ESTADUAL";"ENSINO MÉDIO";511
"2016";"BA";"MAIRI";"MUNICIPAL";"CRECHE";193
"2016";"BA";"MAIRI";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";222
"2016";"BA";"MAIRI";"MUNICIPAL";"ENSINO FUNDAMENTAL";2767
"2016";"BA";"MAIRI";"MUNICIPAL";"PRÉ-ESCOLA";369
"2016";"BA";"MALHADA";"ESTADUAL";"ENSINO MÉDIO";777
"2016";"BA";"MALHADA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";165
"2016";"BA";"MALHADA";"MUNICIPAL";"ENSINO FUNDAMENTAL";2787
"2016";"BA";"MALHADA";"MUNICIPAL";"ENSINO MÉDIO";24
"2016";"BA";"MALHADA";"MUNICIPAL";"PRÉ-ESCOLA";427
"2016";"BA";"MALHADA";"MUNICIPAL";"QUILOMBOLA";589
"2016";"BA";"MALHADA DE PEDRAS";"ESTADUAL";"ENSINO MÉDIO";403
"2016";"BA";"MALHADA DE PEDRAS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";6
"2016";"BA";"MALHADA DE PEDRAS";"MUNICIPAL";"CRECHE";149
"2016";"BA";"MALHADA DE PEDRAS";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";189
"2016";"BA";"MALHADA DE PEDRAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";1113
"2016";"BA";"MALHADA DE PEDRAS";"MUNICIPAL";"PRÉ-ESCOLA";170
"2016";"BA";"MANOEL VITORINO";"ESTADUAL";"ENSINO MÉDIO";260
"2016";"BA";"MANOEL VITORINO";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";10
"2016";"BA";"MANOEL VITORINO";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";1387
"2016";"BA";"MANOEL VITORINO";"MUNICIPAL";"ENSINO FUNDAMENTAL";2347
"2016";"BA";"MANOEL VITORINO";"MUNICIPAL";"ENSINO MÉDIO";300
"2016";"BA";"MANOEL VITORINO";"MUNICIPAL";"PRÉ-ESCOLA";478
"2016";"BA";"MANSIDAO";"ESTADUAL";"ENSINO MÉDIO";577
"2016";"BA";"MANSIDAO";"MUNICIPAL";"CRECHE";66
"2016";"BA";"MANSIDAO";"MUNICIPAL";"ENSINO FUNDAMENTAL";2204
"2016";"BA";"MANSIDAO";"MUNICIPAL";"PRÉ-ESCOLA";354
"2016";"BA";"MARACAS";"ESTADUAL";"ENSINO MÉDIO";790
"2016";"BA";"MARACAS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";108
"2016";"BA";"MARACAS";"MUNICIPAL";"CRECHE";453
"2016";"BA";"MARACAS";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";352
"2016";"BA";"MARACAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";3765
"2016";"BA";"MARACAS";"MUNICIPAL";"ENSINO MÉDIO";66
"2016";"BA";"MARACAS";"MUNICIPAL";"PRÉ-ESCOLA";639
"2016";"BA";"MARAGOGIPE";"ESTADUAL";"ENSINO FUNDAMENTAL";658
"2016";"BA";"MARAGOGIPE";"ESTADUAL";"ENSINO MÉDIO";1449
"2016";"BA";"MARAGOGIPE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";62
"2016";"BA";"MARAGOGIPE";"MUNICIPAL";"CRECHE";305
"2016";"BA";"MARAGOGIPE";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";328
"2016";"BA";"MARAGOGIPE";"MUNICIPAL";"ENSINO FUNDAMENTAL";4773
"2016";"BA";"MARAGOGIPE";"MUNICIPAL";"PRÉ-ESCOLA";734
"2016";"BA";"MARAGOGIPE";"MUNICIPAL";"QUILOMBOLA";467
"2016";"BA";"MARAU";"ESTADUAL";"ENSINO FUNDAMENTAL";91
"2016";"BA";"MARAU";"ESTADUAL";"ENSINO MÉDIO";278
"2016";"BA";"MARAU";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";145
"2016";"BA";"MARAU";"MUNICIPAL";"CRECHE";37
"2016";"BA";"MARAU";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";698
"2016";"BA";"MARAU";"MUNICIPAL";"ENSINO FUNDAMENTAL";2326
"2016";"BA";"MARAU";"MUNICIPAL";"PRÉ-ESCOLA";443
"2016";"BA";"MARAU";"MUNICIPAL";"QUILOMBOLA";2101
"2016";"BA";"MARCIONILIO SOUZA";"ESTADUAL";"ENSINO MÉDIO";505
"2016";"BA";"MARCIONILIO SOUZA";"MUNICIPAL";"CRECHE";78
"2016";"BA";"MARCIONILIO SOUZA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";176
"2016";"BA";"MARCIONILIO SOUZA";"MUNICIPAL";"ENSINO FUNDAMENTAL";1707
"2016";"BA";"MARCIONILIO SOUZA";"MUNICIPAL";"PRÉ-ESCOLA";315
"2016";"BA";"MASCOTE";"ESTADUAL";"ENSINO MÉDIO";605
"2016";"BA";"MASCOTE";"MUNICIPAL";"CRECHE";124
"2016";"BA";"MASCOTE";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";431
"2016";"BA";"MASCOTE";"MUNICIPAL";"ENSINO FUNDAMENTAL";2396
"2016";"BA";"MASCOTE";"MUNICIPAL";"PRÉ-ESCOLA";510
